"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"budi Priyatna","@budiPriyat60787","2025-01-18T03:00:40.000Z","mereka keturunan thionghia dan bkn keturunan nabi jd usaha mereka pasti ada modal dan koneksi pasti ada yg KORUP tp bkn alquran Apa usaha imigran yaman di Indonesia? Cuma mungut sedekah dari para jongos dan pastinya g bayar ppn 12% jd apa manfaat Imigran anjing itu? cuma SAMPAH","1","0","0","88","[]","[]","https://x.com/budiPriyat60787/status/1880450205272928551","tweet_id:1880450205272928551","['@BudiSusant23607', '@arwidodo']"
"𝓦𝓲𝓷𝓽𝓮𝓻𝓑𝓵𝓾𝓮","@kamiyyaaa","2025-01-18T02:51:37.000Z","Love you 3360 kena ppn 12%
Soalnya super mevwah

LOVERRUKK X SKINGAME#AHCxLove","0","0","0","51","['#AHCxLove']","[]","https://x.com/kamiyyaaa/status/1880447926897611050","tweet_id:1880447926897611050","[]"
"Jeff.","@zeffjaehyun","2025-01-18T02:48:36.000Z","Kalau gak mau zonk harus berlangganan dulu ya bang, sebulan 60rebu + PPN 12%","1","0","0","53","[]","[]","https://x.com/zeffjaehyun/status/1880447167061774452","tweet_id:1880447167061774452","['@jvaehwan', '@jaehwani']"
"The Curut","@TheCurut007","2025-01-18T02:22:35.000Z","Iklhas nggak tuch kena ppn 12% ","1","0","1","59","[]","[]","https://x.com/TheCurut007/status/1880440619677655505","tweet_id:1880440619677655505","['@bengkeldodo', '@qimprutdalban', '@BANGSAygSUJUD', '@mas_veel', '@are_inismyname', '@Kingcube12']"
"Egi Adithia Pradana","@ordinary_egi","2025-01-18T02:17:51.000Z","PPN 12% ga akan dilupakan kan
?","0","0","0","50","[]","[]","https://x.com/ordinary_egi/status/1880439429002850784","tweet_id:1880439429002850784","[]"
"Eri.","@yeppeuseok","2025-01-17T23:49:33.000Z","sebenarnya tuh bukan masalah ""ah beda 3k doang"" bukan ituu, tp yakali kena naik setelah di announce bakal kena ppn, giliran di protes ppn 12% kena nya cuma di barang mewah malah tiba² ketetapannya tetep segini","1","0","0","241","[]","[]","https://x.com/yeppeuseok/status/1880402108681539769","tweet_id:1880402108681539769","['@pln_123', '@Iconnet_id', '@shinenightmoon']"
"Save Palestine","@Wonky_Togallo","2025-01-17T22:11:04.000Z","MAJUUUU ???
Dengan TEGAS PDIP DUKUNG PPN 12 %.","0","0","0","15","[]","[]","https://x.com/Wonky_Togallo/status/1880377324962795697","tweet_id:1880377324962795697","['@amanomiuadvtr05', '@jijirnyinyir']"
"teh manis","@SanjomeKisser","2025-01-17T22:03:35.000Z","Trs kepikiran, lucu kali ya semisal ada komen, : TOLAK PPN 12%!! : Dasar anak abah! : Banh, ak omke gas....","0","0","0","42","[]","[]","https://x.com/SanjomeKisser/status/1880375440499753468","tweet_id:1880375440499753468","['@SanjomeKisser']"
"maria","@terrrrtawan","2025-01-17T21:57:29.000Z","lah? aneh aja zakat kan udah ada golongan penerimanya, kenapa malah mau diambil alih govt? masih kurang kah PPN 12%","0","0","0","60","[]","[]","https://x.com/terrrrtawan/status/1880373904969199729","tweet_id:1880373904969199729","[]"
"karare光","@kepatsmooch","2025-01-17T21:46:43.000Z","sempet naik tuh knp??? ppn 12% itu kah?","0","0","0","44","[]","[]","https://x.com/kepatsmooch/status/1880371197445304551","tweet_id:1880371197445304551","['@camelliarchive']"
"Kambing HiTAM","@Omonmencle","2025-01-17T20:21:15.000Z","Trus di komen biar dia stres buka x! Lagian bloon maximal! Nama nya emang rancu gratis! Tapi duitnya nyari sampe cina kurang naikin PPN 12% kurang rakyat di suruh ikut andil ngebantu kurang make dana zakat! GRATIS?! Lu TOLOL berarti bro! Negara aja empot""an nyari anggaran Goblog!","0","0","0","190","[]","[]","https://x.com/Omonmencle/status/1880349689608069258","tweet_id:1880349689608069258","['@gamilaarief', '@BramzzRafli']"
"Nii ᕱ ᕱ","@heerotonins","2025-01-17T18:59:31.000Z","Cabe sekarang jadi barang mewah kena ppn 12%","0","0","0","124","[]","[]","https://x.com/heerotonins/status/1880329119491321904","tweet_id:1880329119491321904","[]"
"Abu Bakar Nst","@AbuBakarNst","2025-01-17T18:58:59.000Z","Bisa jadi Bales jasa atas jabatan yang diterima si Dedi. 
Saran kalau bisa dananya jangan dari ppn 12%itu lah apalagi sampai ingin mengorbankan dari zakat dari ummat, baik nya dari hasil pertambangan  kalau mampu ","0","0","0","41","[]","[]","https://x.com/AbuBakarNst/status/1880328983277097014","tweet_id:1880328983277097014","['@PaltiWest']"
"sillyboobs","@somesillyboobs","2025-01-17T17:34:00.000Z","penjual rasa, pemberi hangat, kena ppn 12%","0","0","3","807","[]","[]","https://x.com/somesillyboobs/status/1880307597817049129","tweet_id:1880307597817049129","[]"
"gearcloudy","@gearcloudy","2025-01-17T17:33:24.000Z","Masih ada hasilnya kok. Kemarin #TolakPPN12Persen yang digalakkan  berhasil ngerubah aturan PPN 12% walau ya emang kampretnya the last minute banget. 
Makanya ayok sesama warga saling support apalagi kalau ada gerakan, turun bareng"".","1","0","0","133","['#TolakPPN12Persen']","['@barengwarga']","https://x.com/gearcloudy/status/1880307447585542532","tweet_id:1880307447585542532","[]"
"inidata.id","@inidataid_","2025-01-17T16:46:52.000Z","Bikin Galau Bro Sis! Moto G Power 2025: HP Tahan Banting VS PPN 12 Persen, Mana Lebih Menarik?","0","0","0","63","[]","[]","https://x.com/inidataid_/status/1880295736497328250","tweet_id:1880295736497328250","[]"
"inidata.id","@inidataid_","2025-01-17T16:42:27.000Z","Mau Jadi Startup Founder? Simak Dulu Dampak PPN 12 Persen Bagi Bisnis Digital Kamu","0","0","0","55","[]","[]","https://x.com/inidataid_/status/1880294624826409072","tweet_id:1880294624826409072","[]"
"Nii ᕱ ᕱ","@heerotonins","2025-01-17T18:59:31.000Z","Cabe sekarang jadi barang mewah kena ppn 12%","0","0","0","124","[]","[]","https://x.com/heerotonins/status/1880329119491321904","tweet_id:1880329119491321904","[]"
"miaw","@strawbinna","2025-01-17T16:30:35.000Z","Baru baca awal bgt ""ganyang mas danu atas kenaikan ppn 12 % "" langsung ngabutt And that ""anak harus menanggung beban ortu ""  welek amat nasib danu jadi anak pleciden Danu be like   x.com/kerruffles/sta
…","0","0","0","134","[]","[]","https://x.com/strawbinna/status/1880291637634691115","tweet_id:1880291637634691115","[]"
"Mulyono","@muljanes","2025-01-17T16:10:38.000Z","Kerja belum lagi kena PPN 12 %, wes keno pajak Paypal. Gek ni buleh ngejak patungan wakkak","1","0","0","106","[]","[]","https://x.com/muljanes/status/1880286619519053983","tweet_id:1880286619519053983","[]"
"Mingyu K.","@aduItmaan","2025-01-17T15:53:03.000Z","Ppn 12% ya noona.","0","0","0","31","[]","[]","https://x.com/aduItmaan/status/1880282191290331322","tweet_id:1880282191290331322","[]"
"Is the usn dead yet?","@BelugaPaus","2025-01-17T15:43:32.000Z","Jam² segini jam rawan buat berpelukan dan menari di atas ppn 12%","0","0","0","39","[]","[]","https://x.com/BelugaPaus/status/1880279799735939345","tweet_id:1880279799735939345","['@BelugaPaus']"
"william","@Williwilliamc","2025-01-17T15:42:04.000Z","Sama aku mau nanya. Jika suatu usaha sudah melebihi omzet 4.8m maka gabisa pakai perpajakan umkm lagi. Jadi kan kena pajak yang 22 persen, lalu juga harus menjadi pkp dengan memungut ppn 12 persen. Untuk dalam perpajakan ini aja udah bikin usaha rugi ya, apakah ada solusi?
1/2","2","0","0","152","[]","[]","https://x.com/Williwilliamc/status/1880279428267417651","tweet_id:1880279428267417651","['@kring_pajak']"
"","@ikeulipseu","2025-01-17T15:36:18.000Z","Perasaan pas di podcast bareng habib jafar, dia juga ikut ngeroasting pemerintah gara-gara ppn 12%. Kok sekarang balik ke setelan awal lagi wkwk","0","0","0","104","[]","[]","https://x.com/ikeulipseu/status/1880277979995206036","tweet_id:1880277979995206036","[]"
"Hafni Handayani","@handayani_10933","2025-01-17T15:27:10.000Z","Hah ?
Lawak

Jawa ini ? 

Makan tuh ppn 12 ℅","0","0","0","163","[]","[]","https://x.com/handayani_10933/status/1880275680002470106","tweet_id:1880275680002470106","['@Denibudiargo', '@afi_auditore']"
"Pendekar Kocak","@pendekarkocak","2025-01-17T14:19:26.000Z","PPN 12%: Bersama Kita Tumbuh, Bersama Kita Maju. #PPN12Persen #EkonomiKuat #StabilitasNasional #IndonesiaMaju","0","0","0","65","['#PPN12Persen', '#EkonomiKuat', '#StabilitasNasional', '#IndonesiaMaju']","[]","https://x.com/pendekarkocak/status/1880258632367084028","tweet_id:1880258632367084028","['@pendekarkocak']"
"Pendekar Kocak","@pendekarkocak","2025-01-17T14:19:23.000Z","Kenaikan PPN 12% bukanlah beban, tetapi bentuk gotong royong kita sebagai bangsa. #PPN12Persen #EkonomiKuat #StabilitasNasional #IndonesiaMaju","1","0","0","66","['#PPN12Persen', '#EkonomiKuat', '#StabilitasNasional', '#IndonesiaMaju']","[]","https://x.com/pendekarkocak/status/1880258619364766198","tweet_id:1880258619364766198","['@pendekarkocak']"
"Pendekar Kocak","@pendekarkocak","2025-01-17T14:19:22.000Z","Dengan kebijakan PPN 12%, kita mengambil langkah bersama menuju Indonesia yang lebih kuat dan berdaya saing. #PPN12Persen #EkonomiKuat #StabilitasNasional #IndonesiaMaju","1","0","0","64","['#PPN12Persen', '#EkonomiKuat', '#StabilitasNasional', '#IndonesiaMaju']","[]","https://x.com/pendekarkocak/status/1880258615195607220","tweet_id:1880258615195607220","['@pendekarkocak']"
"Pendekar Kocak","@pendekarkocak","2025-01-17T14:19:21.000Z","PPN 12%: Untuk Kemajuan Bersama. #PPN12Persen #EkonomiKuat #StabilitasNasional #IndonesiaMaju","1","0","0","53","['#PPN12Persen', '#EkonomiKuat', '#StabilitasNasional', '#IndonesiaMaju']","[]","https://x.com/pendekarkocak/status/1880258611248804141","tweet_id:1880258611248804141","['@pendekarkocak']"
"Pendekar Kocak","@pendekarkocak","2025-01-17T14:19:17.000Z","Dengan PPN 12%, kita bersama-sama menciptakan fondasi bagi Indonesia yang lebih maju. #PPN12Persen #EkonomiKuat #StabilitasNasional #IndonesiaMaju","1","0","0","58","['#PPN12Persen', '#EkonomiKuat', '#StabilitasNasional', '#IndonesiaMaju']","[]","https://x.com/pendekarkocak/status/1880258597655040468","tweet_id:1880258597655040468","['@pendekarkocak']"
"Pendekar Kocak","@pendekarkocak","2025-01-17T14:19:15.000Z","PPN 12%: Kontribusi untuk Indonesia yang Lebih Baik. #PPN12Persen #EkonomiKuat #StabilitasNasional #IndonesiaMaju","1","0","0","78","['#PPN12Persen', '#EkonomiKuat', '#StabilitasNasional', '#IndonesiaMaju']","[]","https://x.com/pendekarkocak/status/1880258587551056092","tweet_id:1880258587551056092","[]"
"kiki","@maddnesselegy","2025-01-17T14:06:33.000Z","dari awal gue udah mikir sebenernya yang menyusahkan semua lapisan bukanlah PPN 12% tapi coretax","1","0","0","173","[]","[]","https://x.com/maddnesselegy/status/1880255393601064971","tweet_id:1880255393601064971","[]"
"Jon","@Firdhan_","2025-01-17T14:05:37.000Z","Ppn 12% anj vidio.com jadi naek :(","0","0","0","109","[]","[]","https://x.com/Firdhan_/status/1880255157667250514","tweet_id:1880255157667250514","[]"
"Ahsan Furqan Ibrahim","@FurqanIbr64677","2025-01-17T13:40:09.000Z","Beginilah kalo kampanye visi misinya asal jeplak.
Program makan bergizi gratis ini menimbulkan banyak polemik.
Mulai dari utang ke China, Kenaikan PPN 12 persen, anggaran infrastruktur,dana pribadi prabowo dan sekarang dana zakat pun mau diambil untuk Program makan bergizi gratis","1","0","0","187","[]","[]","https://x.com/FurqanIbr64677/status/1880248747512480219","tweet_id:1880248747512480219","[]"
"𝟒𝟎𝟒 𝐍𝐎𝐓 𝐅𝐎𝐔𝐍𝐃","@sexy_killer404","2025-01-17T13:19:15.000Z","Sabar ya.....mang bgtulah warga ppn 12 %","0","0","1","62","[]","[]","https://x.com/sexy_killer404/status/1880243489419805066","tweet_id:1880243489419805066","['@Hiugundul']"
"𝟒𝟎𝟒 𝐍𝐎𝐓 𝐅𝐎𝐔𝐍𝐃","@sexy_killer404","2025-01-17T13:15:18.000Z","Rakyat PPN 12 %","1","0","1","53","[]","[]","https://x.com/sexy_killer404/status/1880242495415808145","tweet_id:1880242495415808145","['@ramaArsy1']"
"Juy","@joqyeoned","2025-01-17T13:14:10.000Z","Lonjak poinnya tambah ppn 12% ini","0","0","0","62","[]","[]","https://x.com/joqyeoned/status/1880242207875272895","tweet_id:1880242207875272895","['@AskotWacky']"
"刘, JANITRÉ.","@janitreo","2025-01-17T13:01:00.000Z","saldo kita nggak akan dipotong PPN 12% kan, kak? x.com/roderieck/stat
…","0","0","0","74","[]","[]","https://x.com/janitreo/status/1880238895083974987","tweet_id:1880238895083974987","[]"
"KATHELYN.","@rhodwyl","2025-01-17T12:58:59.000Z","Ini gak dipotong PPN 12%? x.com/roderieck/stat
…","0","0","0","49","[]","[]","https://x.com/rhodwyl/status/1880238388533674031","tweet_id:1880238388533674031","[]"
"detikoto","@detikoto","2025-01-17T12:40:17.000Z","Kena PPN 12%, Mobil-mobil Daihatsu Naik Rp 1 - 4 Jutaan","0","0","0","168","[]","[]","https://x.com/detikoto/status/1880233681639600301","tweet_id:1880233681639600301","[]"
"gi","@kuntibarbie","2025-01-17T11:59:27.000Z","those “ppn 12 mau bunuh middle class” tweets cmn bikin nih org2 ngerasa entitled mampus wakwawww","1","0","0","78","[]","[]","https://x.com/kuntibarbie/status/1880223406832185557","tweet_id:1880223406832185557","['@smlnwzrds']"
"Rudy","@TakPrihatinLagi","2025-01-17T11:42:53.000Z","Coba dicek jangan-jangan dia masaknya pakai kayu bakar dari berburu ranting atau dahan kering di kebun tetangga. Hidup yang bebas dari PPN 12% ahaha.","0","0","0","46","[]","[]","https://x.com/TakPrihatinLagi/status/1880219235449991457","tweet_id:1880219235449991457","['@attararya']"
"detikoto","@detikoto","2025-01-17T11:33:43.000Z","Imbas kenaikan PPN 12%, beberapa harga mobil dari Toyota seperti Avanza, Innova Zenix, hingga Calya sekalipun mengalami kenaikan ⁣
⁣#detikoto #toyota #hargamobiltoyota #ToyotaAstraMotor","1","0","1","385","['#detikoto', '#toyota', '#hargamobiltoyota', '#ToyotaAstraMotor']","[]","https://x.com/detikoto/status/1880216931934056955","tweet_id:1880216931934056955","[]"
"KalderaNews","@kalderanews","2025-01-17T11:24:13.000Z","Inilah Daftar Barang dan Jasa yang Bebas PPN 12 Persen, Berlaku Mulai 1 Januari 2025,","0","0","0","46","[]","[]","https://x.com/kalderanews/status/1880214540086030473","tweet_id:1880214540086030473","[]"
"Foxy","@foxydenoze","2025-01-17T11:16:29.000Z","Bisa search di x bar aku lupa hastagnya tapi pokoknya cari yg poster biru² tentang kontra ppn 12%, setelah research kmu bikin tulisan versi mu jangan lupa pake sumber berita dan berapa ahli, minta tolong chat gpt aja klo butuh cari website","0","0","1","625","[]","[]","https://x.com/foxydenoze/status/1880212592423276721","tweet_id:1880212592423276721","['@convomf']"
"Kompas.com","@kompascom","2025-01-17T11:12:58.000Z","Presiden Prabowo menerapkan tarif PPN 12% untuk barang mewah, sementara barang dan jasa lainnya tetap 11%. Langkah ini jadi angin segar bagi masyarakat.

Apa hitung-hitungan di balik kebijakan ini? Solusi atau celah baru?

Simak di Filonomics Kompas.com!","0","5","13","3.2K","[]","[]","https://x.com/kompascom/status/1880211706863055005","tweet_id:1880211706863055005","[]"
"Pengepul Kabar Angin","@HembusanFITNAH","2025-01-17T11:08:03.000Z","Gara² isu PPN 12% diterpakan pada semua sektor, makanya produsen sampai pedagang kompak inisiatif menaikkan harga lebih dulu ","0","0","0","26","[]","[]","https://x.com/HembusanFITNAH/status/1880210469312688453","tweet_id:1880210469312688453","['@vincentstefs']"
"BUMN Bali Hebat","@bumnbali_hebat","2025-01-17T10:46:48.000Z","Kabar Gembira! Tiket kereta tidak dikenakan PPN 12%

Gaes! Tiket kereta api nggak dikenakan PPN 12% ya. Jadi, perjalanan kamu tetap hemat. #TiketKeretaNggakKenaPPN #HematNyamanAman #TiketKereta #LiburanHemat #AccessbyKAI #KeretaApiKitainstagram.com/p/DE7IDUQTPAV/
…","0","0","0","52","['#TiketKeretaNggakKenaPPN', '#HematNyamanAman', '#TiketKereta', '#LiburanHemat', '#AccessbyKAI', '#KeretaApiKita']","[]","https://x.com/bumnbali_hebat/status/1880205121751248967","tweet_id:1880205121751248967","[]"
"","@Heartherob","2025-01-17T10:46:16.000Z","Bayar PPN 12% dulu ya?","1","0","0","25","[]","[]","https://x.com/Heartherob/status/1880204990742143040","tweet_id:1880204990742143040","['@KECILvp']"
"mils | HELP RT PINNED","@darlingdeul_","2025-01-17T10:43:52.000Z","Justru bersyukur ga si dapet kontra?  
Cari aja berita / TT / sosmed manapun ""alasan orang menolak PPN 12%"" terus buat poin2 apa aja yg bikin orang nolak. 

Sebenernya aku lupa sih awalan debat yg ngomong tim pro apa kontra, tp pasang wajah sok pinter dan sok yakin x.com/convomf/status
…","1","0","0","66","[]","[]","https://x.com/darlingdeul_/status/1880204385952932018","tweet_id:1880204385952932018","[]"
"inidata.id","@inidataid_","2025-01-17T10:42:37.000Z","Harga HP Ini Bikin Kantong Lega di Tengah Gempuran PPN 12 Persen! Tapi Tunggu Dulu, Nokia Lumia Max?","0","0","0","47","[]","[]","https://x.com/inidataid_/status/1880204069471678733","tweet_id:1880204069471678733","[]"
"nurmaya59","@nurmaya59","2025-01-17T10:39:01.000Z","Pagar laut jauh sebelum presiden prabowo dilantik, ppn 12% juga wacananya jokodok. Pemerintahan yg sekarang imbas dari jokodok 10 tahun","0","0","1","193","[]","[]","https://x.com/nurmaya59/status/1880203162428334214","tweet_id:1880203162428334214","['@gibran_tweet', '@Gerindra', '@hnirankara', '@Hnirankara', '@prabowo']"
"FaktaKeuangan","@FaktaKeuangan","2025-01-17T10:13:09.000Z","PPN 12% tetap berlaku, hanya saja Dasar Pengenaan Pajak DPP)- nya diatur berbeda.
DPP merupakan nilai dasar yang nantinya dikalikan dengan tarif PPN.","1","0","1","151","[]","[]","https://x.com/FaktaKeuangan/status/1880196655116673359","tweet_id:1880196655116673359","[]"
"Saerozi's quote","@saerozi63","2025-01-17T09:36:17.000Z","Kejutan2 besar? Yg ada pager laut besar gak dibingkar, PPN 12% gak dibongkar, MBG mau pake duit zakat,duit haram yg bayar zakat muslim itu utk umat muslim yg fakir dan miskin..Up. x.com/eleanorr234/st
…","0","0","1","61","[]","['@prabowo']","https://x.com/saerozi63/status/1880187377412649315","tweet_id:1880187377412649315","[]"
"inidata.id","@inidataid_","2025-01-17T09:25:26.000Z","HP Nokia Lumia Max Pamer Spesifikasi Dewa: RAM 12GB, Kamera 108MP, Baterai 7000mAh, Tapi Ada Kekurangan di Tengah PPN 12 Persen","0","0","0","63","[]","[]","https://x.com/inidataid_/status/1880184647604400340","tweet_id:1880184647604400340","[]"
"WépépéVGEN COMMS OPEN","@wepepe_draws","2025-01-17T09:17:12.000Z","ppn 12% oh ppn 12 % ","1","0","1","51","[]","[]","https://x.com/wepepe_draws/status/1880182575983186412","tweet_id:1880182575983186412","['@re_Fraine']"
"ROM !","@IrawanRommi","2025-01-17T09:16:30.000Z","Memang suka bikin susah rakyat.PPN 12% disetujui PDIP sebagai penguasa parlemen.

Eh, malah sekarang pura-pura protes. PPN 12% susahkan rakyat.

Untung ada jejak digital.
Rakyat tdk bisa dibohongi, drama si Banteng.","2","0","0","40","[]","[]","https://x.com/IrawanRommi/status/1880182399923024189","tweet_id:1880182399923024189","['@qimprutdalban', '@Purnomodttrad52']"
