"Name","Handle","Timestamp","Content","Comments","Retweets","Likes","Analytics","Tags","Mentions","Tweet Link","Tweet ID","Replying To"
"PORTAL","@portaltv","2025-02-18T09:40:05.000Z","bisa saja beberapa point tertulis di medsos maupun media nonverivikasi dipenuhi, perlu dipenuhi scr nyata, belajar beberapa kejadian sebelumnya hingga PPN 12% yg katanya hny barang mewah, kalau tidak dengan demo besar tidak dipenuhi dg nyata. Dan banyak point disitu semua penting","0","0","0","48","[]","[]","https://x.com/portaltv/status/1891784744121086208","tweet_id:1891784744121086208","[]"
"tvr.parlemen","@tvr_parlemen","2025-02-18T09:39:22.000Z","Pimpinan DPR RI : UMKM Dan Sembako Tidak Kena PPN 12 Persen - TVR 120","0","0","0","39","[]","[]","https://x.com/tvr_parlemen/status/1891784566312157522","tweet_id:1891784566312157522","[]"
"Ucill","@dlsc062023","2025-02-18T08:52:42.000Z","Wkwkw gue kira kebijakan ini tu bakalan sama kaya nasibnya ppn 12%, yang ujung""nya nggak jadi sampe pada akhirnya hari ini gue jadi salah satu korban dari efisiensi ini wkwk, gue barusan disuruh ngajar dengan upahnya terima kasih buat semester depan karena duitnya udah nggak ada","0","0","0","354","[]","[]","https://x.com/dlsc062023/status/1891772820016803842","tweet_id:1891772820016803842","['@mrfirdauss']"
"tvr.parlemen","@tvr_parlemen","2025-02-18T08:40:55.000Z","Komisi VII DPR RI DPR Dukung Penyesuaian Penerapan Kebijakan PPN 12% - TVR 120","0","0","0","36","[]","[]","https://x.com/tvr_parlemen/status/1891769856065929369","tweet_id:1891769856065929369","[]"
"tvr.parlemen","@tvr_parlemen","2025-02-18T08:40:17.000Z","Pimpinan DPR RI : Kebijakan Kenaikan PPN 12% Harus Selektif - TVR 120","0","0","0","42","[]","[]","https://x.com/tvr_parlemen/status/1891769696430473651","tweet_id:1891769696430473651","[]"
"Quin Farah","@QuinFarah2","2025-02-18T07:33:02.000Z","Astagfirullah... Yang lama kan ppn 12 diberlakukan 2025, malam tahun baru dibatalkan.. Susah sih kalau nir empati sesama rakyat. Bagus tp nyusahin. Masih bisa batalin seminggu sebelumnya malah bebal. Gini aja ga nangkep.","0","0","0","31","[]","[]","https://x.com/QuinFarah2/status/1891752773177274436","tweet_id:1891752773177274436","[]"
"#PajakKitaUntukKita","@kring_pajak","2025-02-18T07:26:51.000Z","Hai, Kak. 
Untuk DPP nilai lain 11/12 dan PPN 12% sesuai Pasal 3 PMK 131/2024. Namun pengisian di coretax untuk dokumen ini adalah prefill, tidak menginputkan manual.

Untuk kolom dokumen pendukung pada FP 07 Penimbunan Berikat, pastikan yang diinput adalah Nomor Pengajuan yang","0","0","0","370","[]","[]","https://x.com/kring_pajak/status/1891751214569881957","tweet_id:1891751214569881957","['@ciciliaagstn']"
"frangipani","@ardhsta","2025-02-18T06:59:30.000Z","Dengan demo akhirnya PPN 12% dibatalkan dengan cara yang konyol. Terbitkan PMK yang ngelanggar UU. Presiden lo konyol!","0","1","23","484","[]","[]","https://x.com/ardhsta/status/1891744334187221165","tweet_id:1891744334187221165","['@Migrivata', '@azka1999']"
"Sang Pejuang","@Bravo_munte","2025-02-18T06:57:35.000Z","PPN 12% tetap jadi, kalau ga mampu menahkodai negara ini, silahkan bunuh diri, supaya digantikan oleh orang yang Kompeten.","0","0","0","68","[]","[]","https://x.com/Bravo_munte/status/1891743850290409590","tweet_id:1891743850290409590","['@SusTroo', '@barengwarga']"
"Odin RedAlpha","@redalpha_odin","2025-02-18T06:57:07.000Z","pajak ppn 12 persen gak jadi naik. negara bayar utang 500 T lebih. efisiensi anggaran kena protes. program populis tetap jalan. satu-satunya jalan keluar dari semua ini, program populis diberhentikan dulu. atau, yang saya takutkan, akan banyak tambang baru dibuka.","0","0","0","175","[]","[]","https://x.com/redalpha_odin/status/1891743732854054974","tweet_id:1891743732854054974","[]"
"Quin Farah","@QuinFarah2","2025-02-18T06:53:18.000Z","Wkwkkwkwkwkw. Gosah banggain pemerintah. Kalau ga diramein di sini juga budeg. Ga ingat lu masalah PPN 12%. Emang gw benci lu mau apa? Layak dibenci kalau ga bikin regulasi pro rakyat.","0","0","0","29","[]","[]","https://x.com/QuinFarah2/status/1891742773981708549","tweet_id:1891742773981708549","[]"
"Gypsy","@AwjaywosePhoto","2025-02-18T06:51:30.000Z","RDP dianggap provokator demo tolak PPN 12%:","0","0","2","108","[]","[]","https://x.com/AwjaywosePhoto/status/1891742321105899527","tweet_id:1891742321105899527","['@enigmaticdaisy', '@penjagahabait', '@AwjaywosePhoto']"
"HukumOnline","@HukumOnline","2025-02-18T06:30:00.000Z","Dibahas pula soal barang-barang yang dikenakan PPN 12%, apakah pengacara kebal hukum, hingga cara menghidupkan kembali CV yang vakum.","0","1","1","333","[]","[]","https://x.com/HukumOnline/status/1891736908742410720","tweet_id:1891736908742410720","[]"
"thal.ias","@nyamannyakamuu","2025-02-18T06:17:05.000Z","Baru 100 hari loh, bukannya selesaiin masalah malah nambah masalah: 
- Kabinet gemuk 
- PPN 12% 
- Coretax 
- Efisiensi pendidikan 
- Gas elpiji 
- MBG bermasalah
- Danantara
Apalagi?","4","17","89","11K","[]","[]","https://x.com/nyamannyakamuu/status/1891733658643386669","tweet_id:1891733658643386669","[]"
"fik","@fikrirabbaani","2025-02-18T06:06:46.000Z","danantara ini banyak banget celahnya kalo gagal. bisa jadi buat menstimulus ppn 12%, tarif admin bank2 bumn, pajak bunga deposito, dll. pemerintah sintingggg goblok.","0","0","1","197","[]","[]","https://x.com/fikrirabbaani/status/1891731060850864298","tweet_id:1891731060850864298","[]"
"its cio secret","@juyeonboyyf","2025-02-18T05:49:11.000Z","THOLOL GW JADI DAPET IMBAS NYA TAIKK, JADI MISKIN TAIKK PPN 12% KGK PUNYA DUIT ANJAY GUE","0","0","0","76","[]","[]","https://x.com/juyeonboyyf/status/1891726635725963592","tweet_id:1891726635725963592","['@caramelchoco_2']"
"Certified mamang-mamang","@mangludi","2025-02-18T05:38:43.000Z","Nih saya nyumbang kejadian-kejadian dari awal pemerintahannya gemoy:PPN 12%.
Gamma dibunuh polisi. 
Pagar laut.
Gus miftah & tukang es teh.
Demo asn kemendikti.
MBG.
Efesiensi anggaran.
Tukin dosen ga cair-cair.
Gas 3kg langka, sampai ada yg meninggal.
Bensin swasta langka.","2","12","191","16K","[]","[]","https://x.com/mangludi/status/1891724002810347753","tweet_id:1891724002810347753","['@intinyadeh']"
"xsan","@isanasisan","2025-02-18T05:29:01.000Z","Dari 13 itu gaada revisi UU hpp PPN 12%? Wkwk","0","0","0","43","[]","[]","https://x.com/isanasisan/status/1891721561545015593","tweet_id:1891721561545015593","[]"
"iBetawi","@iBetawijuga","2025-02-18T04:43:17.000Z","Berawal dari ga kompeten menangani PPN 12% meski akhirnya bohongan naik tapi masyarakat sudah terlanjur menaikkan harga, contoh kecil aja di warung makan semua harga ditambah 2rb, ga peduli apakah kena ppn atau ga...","0","0","1","250","[]","[]","https://x.com/iBetawijuga/status/1891710053285048402","tweet_id:1891710053285048402","['@msaid_didu']"
"BIGBANG_is_VIP","@vvip_cometome","2025-02-18T04:29:54.000Z","IKN (yg udah nggunduli hutan dan 140T/ Agustus tahun lalu) mangkrak
Huru-hara PPN 12%
Gas melon
Efisiensi (pemecatan, perpustakaan pada tutup)
Kebijakan menteri kontroversial
MBG yg ngorbanin segala-galanya sekaligus jadi lahan basah korupsi
Pendidikan dan kesehatan cuma jadi--","1","0","1","164","[]","[]","https://x.com/vvip_cometome/status/1891706684948582576","tweet_id:1891706684948582576","[]"
"Rapinya BUMN di Batam","@BumnRapiBatam","2025-02-18T03:07:01.000Z","Gaes! Tiket kereta api nggak dikenakan PPN 12% ya. Jadi, perjalanan kamu tetap hemat. Mau liburan ke tempat seru atau cuma buat perjalanan harian, semuanya tetap ramah di kantong!#TiketKeretaNggakKenaPPN #HematNyamanAman #TiketKereta #LiburanHemat #AccessbyKAI #KeretaApiKita","0","0","0","120","['#TiketKeretaNggakKenaPPN', '#HematNyamanAman', '#TiketKereta', '#LiburanHemat', '#AccessbyKAI', '#KeretaApiKita']","[]","https://x.com/BumnRapiBatam/status/1891685825106059630","tweet_id:1891685825106059630","[]"
